text,score,sentiment
prokabaddi koel mallick recites national anthem day6 emo_pos,2.6935001419516893,2
yournaturalleaders youngnaturalleaders mon27july cumbria uk emo_pos amp flockstars thur30july itv,3.0043899261765588,2
goodmorning goodnight sleeptight haveagoodday emo_pos,2.0570665980158283,2
one leg september perhaps bb promote full album september,2.6294614665025082,2
still fully intend write many game design possible attack plan next month gt,3.5691437665277728,2
bird come join u little fun emo_pos teamadmicro,2.47724631780434,2
fridaydownpour hope clear wkend good one emo_pos,2.420605099029671,2
time sleep emo_pos,1.540957250222465,1
three word rohit,1.7202623764569032,1
gorgeous queen god emo_pos,1.8163476899039064,1
long wait emo_pos otwolgrandtrailer,1.8081870243617424,1
nt get inspired sheer fact obama beat innumerable odds become u president ni shauri yako emo_pos memotohaters,3.845311892207073,2
everyone go drop follow stream,2.1893391974124583,2
happy birthday sunday emo_pos hope great day lot pampering love,2.9494336805305355,2
twas great thank emo_pos,1.7329061713164189,1
going cabincrew interview langkawi august emo_pos please wish luck,2.8372886778540227,2
thank,1.0,1
fulfil fantasy emo_pos,1.513517193172699,1
cool thanks thinking hope well emo_pos,2.2662712404844068,2
follow amp follow u back emo_pos,1.762644965227542,1
thank much babe,1.687080237420542,1
extwelebs side please emo_pos,1.784203928786199,1
thanks bro x,1.3535224029023365,1
great day,1.4131291858241473,1
make much sense lol,1.977685047947459,1
wait emo_pos,1.1774901897326622,1
ff great weekend emo_pos,1.8403586409925825,1
family gt gt friend emo_pos,1.7285343446795671,1
apartment makeover great idea factory living emo_pos,2.456164745529644,2
thanks amp welcome hope go brilliantly emo_pos,2.4237412239591003,2
happyy birthdaayy emo_pos,1.5059504765158644,1
come kill emo_pos,1.5038424570912552,1
hi im interested internship program sadly cant access career page u help issue emo_pos,3.460778417985377,2
sad hear thank much overwhelmingly beautiful game thank hard work emo_pos,3.0076312217688965,2
aha yes looking forward seeing emo_pos,2.27379743811801,2
happy friday beaut emo_pos ff,2.016189463138215,2
love help emo_pos,1.532145500265642,1
would love win deo faabulous freebiefriday aluminiumfree stayfresh xx,2.916099199683059,2
yes john emo_pos,1.5143669545259073,1
thanks worry navigate blog check emo_pos,2.2366611742349924,2
thnks progrmr emo_pos,1.504374736591584,1
bet well wo nt getting sleep shift quit hard work thank emo_pos xx,3.4386435097409587,2
figure emo_pos,1.1371220674284137,1
hardly surprising rose inspire much emotive poetry emo_pos,2.6702588586597398,2
followed emo_pos,1.1407503487091226,1
joined frequentflyer program emo_pos,1.8075155231808029,1
always end breaking apologizing nt fuck nice emo_pos,2.6370476837236936,2
fabulous well hope great day emo_pos,2.261197062910366,2
hi would like concert let know city country start working thanks emo_pos,3.3315220462618167,2
welcome emo_pos,1.1910254511559744,1
visit blog thanks,1.6870859123817172,1
enjoy londondairy icecream share u experience emo_pos,2.2789726429709174,2
follow amp follow u back emo_pos,1.762644965227542,1
luv ur emo_pos,1.513793350167144,1
past hoodie cover lot sin emo_pos,2.2674890201973974,2
bet excited emo_pos emo_pos xx good luck hope get number one,3.0528194643460766,2
welcome jim made chuckle train morning emo_pos happy friday,2.8012572403396296,2
shopping bit p,1.4098796996004306,1
agreed haha p,1.3907135110917686,1
happy birthday positive full cake emo_pos,2.263837921930058,2
doh subscriber needed emo_pos please let u know reached number,2.8081630451395267,2
good thanks hope well emo_pos xx,2.306795516010689,2
dry hot scorching summer ff emo_pos,2.27772107692792,2
maybe younger woman stamen tom gt emo_pos,2.4889769885770106,2
thing nt looking great either expect anything le lol least weekend emo_pos,3.3105720950928417,2
finally get bed emo_pos good night tweeties,2.4410407272537737,2
thanks guy emo_pos,1.5397599802254782,1
fab thank support emo_pos,1.7943660597183184,1
really dont love much emo_pos,2.0601334774357314,2
ff follow gt loner side please emo_pos,2.469380696899381,2
charger emo_pos,1.1327061306770725,1
emo_pos,1.0,1
introducing new word v altering understanding word x spreading either big problem emo_pos,2.9306351833251933,2
follow amp follow u back emo_pos,1.762644965227542,1
ff wooftastic twoofs hope supa dupa weekend emo_pos,2.6382290849511496,2
near enough dartmoor emo_pos,1.8037355656572025,1
gon na stay gold colour hopefully come soon thank anyway emo_pos,3.174036403387966,2
follow back emo_pos,1.5820087055523655,1
yay ok,1.4118257137973198,1
someday know emo_pos,1.461385736325144,1
u r dii n cant forget si emo_pos,2.0622449535396274,2
jgh fr smf amp ft girl lt emo_pos,2.6376711930541243,2
maybe get japanese import hello kitty matching stationary emo_pos,2.8175567451880363,2
weekend drawing close plan,1.9814870144168082,1
hi saw u follow thought u might like dark plz let u know u think emo_pos,3.301092549881292,2
hello twitter account broken emo_pos,2.0628128719823424,2
hi thanks connecting specialise thermal imaging survey need u emo_pos,2.7989097163665164,2
nice emo_pos,1.2007508946825405,1
please follow back emo_pos x,1.8536440283477944,1
hi want get connected emo_pos planning come south korea,2.7938352797447688,2
oh fact p,1.4006238503798285,1
planned nice scamper slept alarm two hour suppose needed sleep ai nt mad emo_pos,3.582675780537367,2
chweina xd jotzh dude go school nt waste time twitter,3.0780643335091176,2
hiya yep show take place completely cover worth bringing coat beforehand tho foh outside emo_pos,3.758182292711792,2
thanks emo_pos,1.2651372398130718,1
enjoy holiday,1.4046511404716635,1
nt seen many menacing since finished jojo,2.595871307142503,2
ta emo_pos,1.1407503487091226,1
thank always last back track emo_pos hope fantastic weekend emo_pos,2.88834179992244,2
make better though emo_pos,1.8275561739520405,1
stats day arrived new follower unfollowers emo_pos via,2.7134367253129823,2
accepted emo_pos,1.1269357505587645,1
follow amp follow u back emo_pos,1.762644965227542,1
go guy hope enjoyed update emo_pos bye admin lukris,2.8220429584393183,2
lovely day yes stay happy emo_pos,2.2988646474557823,2
day emo_pos,1.2367025201293085,1
happy birthday momma bear love much redid found last picture grade emo_pos,3.2676715919099815,2
k text tomorrow emo_pos,1.5223675844489732,1
im emo_pos x,1.1825381976839748,1
love u p,1.0,1
nice line emo_pos emo_pos,1.5913065826444832,1
playing v.ball atm emo_pos,1.813113048111194,1
appreciate recent retweets great friday emo_pos,2.261336178240137,2
follow amp follow u back emo_pos,1.762644965227542,1
building product like packing suitcase plan think need remove half fully agree emo_pos,3.4514086478620407,2
hangcopying translation dostoevsky note emo_pos,2.064158425202189,2
voucher new bugatti value,1.9519720652126282,1
someone love promise emo_pos,1.771860962445607,1
know bra know bra get,1.5532686119511845,1
yummy emo_pos a7la bdayt season emo_pos mnwreen emo_pos emo_pos,2.4113914992623955,2
listen jazz truck emo_pos,1.8053617056164264,1
hi bam follow bestfriend love lot emo_pos see warsaw lt love lt x34,3.0657696267790966,2
ca nt wait speak pbevent see emo_pos,2.43824956306889,2
waiting hq pic today add yoona x hairpin otp collection,2.950565734596447,2
mastership honey,1.414213562373095,1
paindo nt want say follow p,2.142629424959242,2
sure emo_pos,1.180929503047584,1
awesome await report,1.7078932440133787,1
throwback lol manny still asshole emo_pos,2.2667977748362573,2
brijresidency story structure unit encompasses bhk flat,2.6420168335583494,2
honored emo_pos,1.1327061306770725,1
know like,1.4131829544631638,1
follow amp follow u back emo_pos,1.762644965227542,1
curry close home emo_pos,1.8089789398328355,1
clash emo_pos milano calling,1.8062649638307855,1
followback po emo_pos,1.5116882457536234,1
legit loser sit get gassed emo_pos,2.251700561666902,2
friend hi saw dead thing made think aww thanks guy,3.1042870601827905,2
speak emo_pos,1.1407503487091226,1
always emo_pos,1.1883868565776703,1
starsquad please get follow awesome emo_pos,2.2520012114723875,2
aww thanks emo_pos,1.5027541848712611,1
thanks news man.emo_pos utc,2.004971510826397,2
remember one time nt go even though ticket still want km emo_pos emo_pos,3.3412791219711897,2
oh good haha let know think emo_pos,2.5168781322158607,2
thanks give certainty problem emo_pos hope u could solve least know dont hurry totem,3.4085644638030588,2
somewhere later emo_pos,1.5190992167084227,1
good advice friday emo_pos,1.7895250360838046,1
cheer alice emo_pos,1.5165918153558495,1
go please click link checkout emo_pos,2.2789130326707348,2
two dog amp one cat good friend emo_pos goodwynsgoodies freebiefriday,2.9700115374628253,2
ugh never fade moaning leeds tweet emo_pos,2.4743650135055733,2
looking forward jozi guy emo_pos,2.044261254882617,2
hello found time wasnt following till,2.404885047505124,2
think fifth album im emo_pos okay emo_pos fuck emo_pos,2.572568482964881,2
may available tix pa ba ng atl concert thanks emo_pos,2.9804459896903785,2
yeah coldplay song playlist p love favorite scientist fix yellow atlas p,3.103783658704143,2
awesome emo_pos waiting,1.5381008765171322,1
follow amp follow u back emo_pos,1.762644965227542,1
done yein emo_pos,1.4923045228975602,1
haha receiving ff thing friday nice way start day emo_pos xx,3.16313794876737,2
lol selos emo_pos,1.48681763226933,1
jabongatpumaurbanstampede ans.7 gt timely arrival emo_pos,2.2741432327549504,2
waiter bill sir customer ok kitchen,2.4335073856333014,2
title say,1.3899766335105466,1
hey almost time visit city emo_pos,2.295606790916854,2
keep inside pocket ur wripped jean emo_pos,2.470677118133945,2
beautiful emo_pos,1.183318077309711,1
well haha,1.4133346092607624,1
love connie fabulous ship amazing crew staff great time emo_pos,2.9545476366066232,2
hi sweetan best ask emo_pos great day fun filming,2.7941214418981453,2
nope emo_pos,1.146589952295531,1
ok thanks following emo_pos,1.8060814603171929,1
mum begging watch soprano watch emo_pos,2.0115124139933136,2
follow back please emo_pos,1.8536440283477944,1
oh fun emo_pos,1.54807641936629,1
great hear,1.3939107639899029,1
also ff ukraine emo_pos,1.7917120877545345,1
hi bam follow bestfriend love lot emo_pos see warsaw lt love lt x33,3.0657696267790966,2
follow please olly emo_pos,1.7560596479267947,1
beautiful emo_pos via disney.arts talented elmoprinssi emo_pos nt forget,2.8533697791329997,2
bit tired hour salsa dancing last night definitely worth happy friday everyone emo_pos,3.4418037227186264,2
thanks haha tell truth emo_posemo_posemo_pos,2.164903891775708,2
yes pls emo_pos,1.5061636295689953,1
gotten least hour sleep past day rest week interesting emo_pos neutral,3.165524626044562,2
thank emo_pos,1.2380590092427857,1
check bro blogiversary many awesome review come,2.612764599215129,2
top cutie bohol emo_pos,1.7961545297220818,1
follow amp follow u back emo_pos,1.762644965227542,1
briliant literally conversation post v email saw emo_pos,2.4964197810031368,2
key word annual nt read anyone writing emo_pos,2.6551523787850835,2
productive day far emo_pos happy day emo_pos emo_pos head spinning thing voice keep calling lol,3.3636510385090963,2
yeheyy thank much pinya emo_pos whooah win,2.4342069908949706,2
good morning dear friend lt listen trance lover enjoy happy friday lt,3.197773837070228,2
favorite subject school physic emo_pos,2.063848904829012,2
congrats emo_pos good news heading weekend,2.2481556883493554,2
take head stopped emo_pos,1.8107358113519667,1
nt matter jungle accommodate emo_pos,2.0125872067796617,2
hi shouting list one best secret behind emo_pos sandroforceo ceo1month,2.9890974292117733,2
swag,1.0,1
wait till turn go mia emo_pos,2.272856750939015,2
thanks emo_pos,1.2651372398130718,1
lovely time going flow workinprogress love choosing colour emo_pos,2.794494522280488,2
love finnigan emo_pos loyal royal,2.0040349566424744,2
fotoset reusful seems like somebody fun today,2.5582547608258377,2
love emo_pos,1.2447133319073662,1
quit emo_pos selling young understand muntu,2.2929816382669133,2
another gem today falco cool emo_pos supersmash,2.4608334494112185,2
