text,score
birthday en emo_neg,-1.4911018560838583
stop playing feeling man emo_neg aint got time still hoping zayniscomingbackonjuly26,-3.1717770865607258
u started emo_neg,-1.1379530600628665
one dont see sinse trend something like thats emo_neg zayniscomingbackonjuly26,-2.973266864442115
good thing got free earring somehow lost one tiny screw ball thing one barbell emo_neg,-3.4127350601996427
oww weekend course next week wo nt able get amsterdam emo_neg,-3.1142086428445674
luv u p nt talked loong time emo_neg,-2.1790891968211015
home eye aint apartement emo_neg,-2.0419673485647833
text emo_neg,-1.1343718918532968
rain though emo_neg,-1.5245910412653636
sc longe emo_neg,-1.495780867584357
especially nt like emo_neg ca nt song,-2.2414856706822075
cat lap go emo_neg,-1.7633237325795843
emo_neg amp litro gon na weekend,-2.241212662276308
shit good shepherd lami emo_neg,-2.023314276095527
thank maybe late sleep emo_neg,-2.0698303511832097
need relax.emo_neg lungomare pesaro giachietittiwedding igersoftheday summertime,-2.656577114072845
nose bruised lil emo_pos,-1.9784370181804691
fuck snake thing journey always went never partner beautiful scarf ate emo_neg,-3.313796484949349
hoping come back au afford go dont think able emo_neg,-3.006051819391212
ruin fridayfeeling know next day wake early morning emo_neg,-2.820518634668864
sad nothing tonight emo_neg,-1.8107407854539788
want bad bitch aint got money emo_neg,-2.4608671315546236
ca nt fry chicken woe nigga emo_neg,-2.402211479270413
motn though lighting makeup justice emo_neg,-2.2654451586011075
one person still important nt want gone longer yet sit scared mind emo_neg,-3.40330581360324
rly wan na buy limited ver well normal edition huhuhu choose emo_neg,-3.2904071042476803
stack mlady j8 j11 m20 emo_neg,-2.286622398426026
jk im bored emo_neg acads scheduled noww,-2.459491307163998
could nt watch cop emo_neg james,-2.1969097692223327
need clean window point today bc hugh keep pawing leaving muddy mark everywhere emo_neg,-3.5846798307640593
nt know song sing emo_neg,-1.9950249336601955
mom called emo_neg got distracted,-2.029082793509475
heyy miss emo_neg,-1.4455548335320323
please nice tomorrow weather otherwise picnic cancelled got cupcake eat emo_neg,-3.138764453091597
talaga best emo_neg,-1.4904740863642045
female wan na get poppin joc playin emo_neg,-2.597560707633078
cute emo_neg,-1.1582475500071892
pm emo_neg,-1.1215854085596515
saw zayniscomingbackonjuly26 fix coldplay play window medium player emo_neg,-2.8535299122068225
think failed one subj emo_neg sobrang bv pls pray huhu,-2.9881146116201336
zamn line afropunk fest brooklyn emo_neg,-2.2837059890837277
anymore would signed saw emo_neg thank coming,-2.4877507092767317
wish id put real madrid shithouse emo_neg,-2.475785480090698
cutest dance ever emo_neg,-1.7881843981731134
oppa ur like emo_neg,-1.770648397826758
asked bos raise handed ladder told climb ladder success emo_neg,-2.705107683307204
get get emo_neg,-1.1104299494337257
nerve wracking test booset emo_neg,-2.055590157338392
aw sad emo_neg long though maybe little longer amp love restarted assassin creed ii heap fell love,-3.8326087007017375
nt know hell playing next one find way turning emo_neg,-2.9677281883176736
bored emo_neg,-1.1410797833783606
terrible daughter emo_neg,-1.4941271309635185
finally got time catch game wish could say let game begin sigh ps3 nt working emo_neg,-3.579282363899779
ankle emo_neg,-1.117606391946805
stepped puddle emo_neg amp wearing slipper,-2.2559904929239014
good eve emo_neg,-1.4626595615804092
wake bby imy emo_neg,-1.8041926226256342
cry emo_neg,-1.159858581235041
video sararocs angry world emo_neg,-2.049423406498233
pretty hair emo_neg,-1.5119285726790501
fnaf coming holiday emo_neg,-1.7923588646646
cheer emo_neg,-1.117606391946805
maybe tweet emo_neg,-1.5196159603523731
today emo_neg anywayhedidanicejob,-1.4615044481234087
emo_neg,-1.0
match history emo_neg,-1.4996482907038755
ca nt sleep emo_neg,-1.821830707910473
green one ugly emo_neg others awesome tho,-2.474040797188165
local legend emo_neg,-1.4953476863508202
ca nt tell sad booked another cruise line could done double wail emo_neg,-3.395486273718222
thing go wrong go wrong broken manual wheelchair checked get one fit nh wait emo_neg,-3.3788929619490067
poor sbenu lt sasin nt happy best player team emo_neg lt,-2.900740029301822
rude af im gon na put candle away emo_neg,-2.8220441240457887
im sure anyone would kiss ur forehead amp give u medicine u asked emo_neg ur welcome emo_neg,-3.3950828748143502
oops emo_neg,-1.117606391946805
hoya mah always good looking emo_neg comment aing emo_neg,-2.689503071869683
without miss emo_neg,-1.5047410490215536
nobody said easy emo_neg,-1.8048754593292928
sorry nt give enough hug awhile ago b tired emo_neg nice seeing luv,-3.283925851121337
aw miss emo_neg,-1.5047410490215536
hush gurly bring purty mouth closer made shiver emo_neg,-2.8557609146785996
website nt solution anything paid ca nt even play properly emo_neg,-2.991907641191595
dont know try anymore getting tired emo_neg,-2.503704246209306
gol pea emo_neg,-1.4939797476624552
hate knowing english emo_neg,-1.787092910021117
physically emotionally mentally tierd emo_neg,-2.0593866171890927
third eye getting active emo_neg,-2.0452551817709166
thnkyouu emo_neg,-1.1124152732025274
hi caroline nt emo_neg neither think figured u lol,-2.607275708944688
mirror beautiful emo_neg,-1.4935555110974295
nt make highlight emo_neg seem stopped talking climbing pure courage bit fishy,-3.2745846555697065
nt even anything idek emo_neg,-1.9756666287595475
missed apink performance emo_neg,-1.801744679351466
bulet gendut emo_neg,-1.4939797476624552
party goodbye stage emo_neg,-1.8134898478576322
noo emo_neg know,-1.5075257027807614
emo_neg hug hope rest soon,-2.071224042347091
look awesome miss day racing hotwheels car around house emo_neg,-2.974399568879807
patch emo_neg,-1.1124152732025274
typically power cut last night missed emo_neg good,-2.65743578453824
ahaha laying bed like whyy pretty wine glass sucked emo_neg,-2.9957789374826356
album akon emo_neg,-1.4923483359603782
sorry didnt update went somewhere emo_neg,-2.2693542269357416
never ending nightmare still never ending emo_neg,-1.8558823012734313
ya ya song mino emo_neg,-1.69325187771221
crazyy thoo zz airport straight away soundcheck concert emo_neg,-2.8566772285464728
hmm tweet antagonistic literally sing ob song emo_neg,-2.672488249292716
phantasy star online ip issue happy could finally play game sad emo_neg,-3.306415610565449
bruce wo nt smile emo_neg,-1.9766803847922305
morning sleepdeprived tiredashell looking4aspot even kinara closed emo_neg chill awami,-3.0099469320176846
course emo_pos nt understand gt gt gt yall gon na ignore question huh niqqa desperate need answer lol,-3.731214077397109
must tiny emo_neg,-1.502445478304296
week mockingjay left well slow emo_neg,-2.2654497332053882
thing need emo_neg,-1.5330131936881994
fair u pb.contestants dream come true time emo_neg,-2.6428709954616645
wish emo_neg,-1.1771978070126878
snake emo_neg,-1.1215854085596515
cycle coming soon emo_neg woe,-2.0456115554753342
aarww wish could emo_neg xx,-2.026432383524149
lol person want hug cant emo_neg lmbo dangit miss people much cant help though,-3.346910179791279
ca nt sleep heck emo_neg,-1.990346513456707
ohmygod worst case scenario na emo_neg,-2.2463604801643147
nice weather ur fucking duck emo_neg,-2.2794084428261137
watching game emo_neg,-1.5182553055872283
aww baechyy okayy emo_neg lol cute actually haha,-2.6594392450449837
noone live drag drawing ok emo_neg,-2.274925296826793
started picture emo_neg seriously zayniscomingbackonjuly26,-2.0687250358071814
misundersranding day chal raha hai yhm emo_neg,-2.459422775587923
edsa u dis tired wan na go home emo_neg,-2.6271689692508846
snapchat jasmingarrick snapchat kikmeguys snapchat webcam milf nakamaforever kiksex emo_neg,-2.5409176657187196
tried tweeting unicef account answer emo_neg,-2.2816954059061536
fu emo_neg,-1.1124152732025274
home alone emo_neg,-1.5084958627769043
anyone managed get ice cream app stephen street last min free vehicle appeared emo_neg,-3.5879548316210372
much new music cant record yet coz voice gone emo_neg frustration,-3.149930267679038
think could hug right emo_neg poor thing sent dm interested hope get better soon,-3.6114870618052777
nt like emo_neg,-1.563466251961129
woza please take emo_neg,-1.7402297390667074
good read promise emo_neg,-1.7717522569686182
kik senight468 kik kikmeboys gay teen amateur travel hotscratch emo_neg,-2.826031832520728
still sell sock expensive emo_neg peso expensive got ta pay sf emo_neg,-2.9022021422584294
nt think watch degrassi night emo_neg,-2.211701024411861
bcz kat rejected like chem onscreen tho ofscreen kinda ignores emo_pos,-3.2592899955071286
pak saturday class pak monthly test emo_neg,-2.1105727039812665
please nt put life hand rock n roll band throw away oh irony emo_neg,-3.3946881191398455
guy add kik rhisfor500 kik hornykik bestoftheday chat snapme summer camsex emo_neg,-3.1271720400436096
unfollow emo_neg,-1.1248589694285935
sad see go emo_neg particular issue support team help fxhelp,-2.975662614223308
really missing family friend bae poopie emo_neg,-2.466740779686268
pipped post think emo_neg,-1.7792127182233308
life never felt good emo_neg,-2.050569557149426
uff nt feeling well today tbh emo_neg,-2.428544373564202
would credit emo_neg,-1.4801583977503294
wo nt get cupcake gt emo_neg,-2.2107861471060946
glue factory kuchar emo_neg,-1.7972554385007478
please stay emo_neg,-1.4974323458576109
omg came fast graduate end year know emo_neg catch ups definite best uni anyways,-3.5913802364621006
nt know emo_neg,-1.5453892203903066
thinking emo_neg,-1.1362291530473738
ee account still nt working emo_neg,-2.2038479767220154
nt see emo_neg,-1.5329369356634102
tommy georgia cute actually hurt heart emo_posemo_pos,-2.6173166294504044
emo_neg bout instant transmission,-1.7977686698372226
zayn malik please emo_neg,-1.7407903453155829
dont know dm emo_neg,-1.817294307112011
sigh orang suma time emo_neg,-2.0144554940887263
shouldeerr outfit sad emo_neg,-1.7650562120572704
damn hopefully deserve one since age since last repack wont mention boy group get repacks alwaysemo_neg,-3.7676020422727134
little charles grown emo_neg remember dyed hair went rihanna red hahahaha aint ginge xx,-3.613042844744105
without emo_neg,-1.1475855346616195
scared emo_neg,-1.1395645382038984
boot like closest thing boot high top nike adidas haha emo_neg,-2.8240419307417755
oh sorry hear emo_neg please email information pro instead manually set x,-3.1212240799591684
emo_neg,-1.0
ifeelyou emo_neg,-1.1124152732025274
training felt harder today happens going bed late n waking earlier usual emo_neg ratbaglater,-3.460653818374539
nt win emo_neg,-1.4733419721085386
want watch paper town tomorrow emo_neg,-2.2759835283358547
badly second semester emo_neg,-1.7997701534905604
never drinking gin emo_neg,-1.7826558233567087
hope,-1.0
gutted reynold kind dessert done season emo_neg,-2.48979519618353
village thing everywhere world different big city unfortunately emo_neg,-2.8596063479175506
uniting oppressed mass take forever emo_neg look wat happened n afghanistn war tore amp ended n,-3.5887589456202584
sunggyu injure hand yesterday plaster hand emo_neg,-2.1991356373116173
sad bc dream boy rtd louis amp harry followed woke amp nt true emo_neg,-3.3950647063755994
hated crowd emo_neg,-1.49534768635082
please take emo_neg,-1.5194118822194478
omg hi miss guy much emo_neg,-2.2967501309464065
working stadium bos welder emo_neg,-2.0487614395986284
omg wan na hear ghost story emo_neg,-2.452899857038219
ago hogo vishaya adu bjp madatte anta vishwas ne illa emo_neg,-3.1910246213311915
summer weather wua emo_neg,-1.790029349414685
tried sleep noticed picky finger started swell emo_neg ugh omg,-3.0009420925639363
one favourite mutuals unfollowed emo_neg,-2.0258527124299355
said gn along time ago ca nt fall asleep emo_neg,-2.9451849860483894
ca nt sleep emo_neg,-1.821830707910473
kik thenting423 kik kiksex omegle skype amateur sabadodeganarseguidores sexual emo_neg,-2.8282865524410012
nt even watched syncs plug.dj emo_neg,-2.4115567797800455
nose forehead peeling emo_neg,-1.798273613294427
mum emo_neg,-1.1379530600628665
car amp suspemsion cant cope offroading adventure harvest machinery left inapropriate place weave around emo_neg,-3.7261649726480615
hahahaha going nowhere fast without decent investment scottish football dire moment emo_neg nomoney,-3.4672121186080416
ok emo_neg im want talk,-2.067107745858881
ur nawf emo_neg,-1.4898465692267173
